cid	uid	executive_order_id	message	timestamp
3355	33	13723	This order will strengthen our borders.	2024-03-02 05:21:52
3356	38	13262	Totally agree.	2024-03-29 00:51:26
3357	28	13857	I oppose this order.	2024-11-19 16:56:02
3358	3	13557	yay no tariffs	2024-01-02 15:17:13
3359	238	13417	justin trudeau for president	2025-02-18 13:23:32
3360	237	13581	What a move!	2024-10-28 13:58:47
3361	197	13053	justin trudeau for president	2025-01-04 19:56:28
3362	241	14170	What a move!	2024-01-06 13:50:32
3363	42	13585	Unbelievable!	2024-06-06 12:58:58
3364	48	13039	This order will NOT strengthen our borders.	2025-02-14 16:21:48
3365	141	13135	yay no tariffs	2024-10-22 10:00:56
3366	232	13652	Disagree completely.	2024-06-20 09:44:26
3367	87	13283	I oppose this order.	2024-03-23 06:44:35
3368	90	13368	What a move!	2025-01-13 00:24:18
3369	210	14195	I oppose this order.	2024-05-06 11:47:49
3370	39	13022	This order will strengthen our borders.	2024-01-30 21:15:51
3371	216	12983	justin trudeau for president	2024-12-03 00:36:20
3372	109	13891	Totally agree.	2025-02-17 11:29:31
3373	140	13513	Unbelievable!	2025-02-25 00:05:11
3374	171	13697	yay no tariffs	2025-01-25 00:21:04
3375	144	13610	yay no tariffs	2024-08-20 23:42:34
3377	154	13640	I support this order.	2024-12-14 10:57:42
3378	181	13622	What a move!	2024-10-08 18:24:25
3379	173	14212	I support this order.	2024-02-08 09:16:13
3380	160	13014	I support this order.	2024-05-20 10:36:27
3381	136	13147	Unbelievable!	2024-06-13 01:18:13
3382	160	13595	This order will NOT strengthen our borders.	2024-02-20 16:11:43
3383	126	13856	I support this order.	2025-03-08 12:14:29
3384	233	14208	Unbelievable!	2024-05-21 06:19:19
3385	200	13386	Totally agree.	2024-11-21 07:34:56
3386	63	12974	Totally agree.	2024-12-06 13:42:25
3387	191	13693	This order will strengthen our borders.	2024-08-02 00:04:18
3388	114	13138	justin trudeau for president	2024-12-06 14:17:43
3389	235	13797	Totally agree.	2024-11-15 10:23:06
3390	194	13497	This order will strengthen our borders.	2024-03-11 16:16:05
3391	154	12970	I support this order.	2024-07-21 22:45:17
3392	75	13467	Disagree completely.	2024-11-29 16:13:53
3393	110	13341	Disagree completely.	2024-08-05 06:22:06
3394	45	13853	Unbelievable!	2024-04-15 07:23:48
3396	209	13429	Totally agree.	2025-03-29 11:11:47
3397	121	13195	Disagree completely.	2024-06-02 13:28:50
3398	132	12954	I support this order.	2024-06-19 09:16:28
3399	113	13613	This order will strengthen our borders.	2024-04-26 18:28:15
3400	81	13503	Unbelievable!	2024-01-02 14:42:18
3401	115	13536	What a move!	2024-04-30 01:23:10
3402	174	13303	justin trudeau for president	2024-12-20 06:17:52
3403	113	14203	What a move!	2024-10-07 14:50:31
3404	203	13716	justin trudeau for president	2024-04-23 19:48:57
3405	142	13473	This order will strengthen our borders.	2024-04-29 08:00:43
3406	65	13973	yay no tariffs	2024-03-26 07:25:14
3408	184	13521	Disagree completely.	2024-05-28 12:17:58
3409	182	13620	Disagree completely.	2024-05-03 04:57:48
3410	186	13069	yay no tariffs	2024-05-13 02:54:04
3412	96	13219	I oppose this order.	2025-01-23 21:45:39
3413	221	13945	I support this order.	2024-09-07 15:51:39
3414	189	13337	I support this order.	2024-06-04 04:44:43
3415	143	13750	This order will strengthen our borders.	2025-01-14 18:51:30
3416	218	13499	I support this order.	2024-06-06 19:27:21
3417	116	13976	Disagree completely.	2025-01-19 07:47:37
3418	49	13314	Totally agree.	2024-07-23 12:56:05
3419	211	12975	justin trudeau for president	2024-09-18 04:02:12
3420	218	13401	justin trudeau for president	2024-10-10 16:13:29
3421	66	14179	yay no tariffs	2024-08-26 20:27:43
3422	131	13391	This order will strengthen our borders.	2024-09-25 18:30:52
3423	172	13968	I oppose this order.	2025-02-16 04:16:17
3424	31	13598	Totally agree.	2025-03-29 09:18:51
3425	145	13406	This order will NOT strengthen our borders.	2024-12-07 02:50:31
3426	14	13381	yay no tariffs	2025-01-23 03:27:10
3428	88	13825	This order will strengthen our borders.	2024-12-10 01:50:37
3429	107	13208	This order will strengthen our borders.	2025-03-11 05:54:54
3430	23	13769	Totally agree.	2024-09-21 05:16:22
3431	156	13111	This order will strengthen our borders.	2024-03-15 21:14:39
3432	239	13880	This order will strengthen our borders.	2025-02-10 17:58:23
3433	172	13616	This order will NOT strengthen our borders.	2024-10-01 04:23:47
3434	236	14212	Unbelievable!	2024-09-21 07:05:12
3435	207	13187	This order will strengthen our borders.	2024-10-05 22:05:48
3436	57	13787	Disagree completely.	2024-07-03 08:56:58
3437	66	13181	Unbelievable!	2024-02-02 09:42:58
3438	228	13786	Unbelievable!	2024-04-25 02:41:39
3439	143	13743	Totally agree.	2024-10-07 05:47:43
3441	13	13132	I support this order.	2024-06-23 00:16:28
3443	148	13397	I support this order.	2025-02-08 23:38:32
3444	184	13444	Unbelievable!	2025-03-01 13:57:21
3445	244	13492	I support this order.	2024-07-12 09:07:43
3446	56	13153	Totally agree.	2024-06-08 14:59:38
3447	160	13659	justin trudeau for president	2024-07-22 11:57:45
3448	107	13420	Disagree completely.	2024-11-01 01:32:31
3449	125	13930	Disagree completely.	2024-12-02 01:32:16
3450	117	13028	Totally agree.	2025-01-30 19:51:58
3451	213	14168	This order will NOT strengthen our borders.	2024-11-10 20:44:27
3452	210	13566	Totally agree.	2024-07-04 08:22:25
3453	88	13694	What a move!	2024-11-20 13:43:30
3454	228	13983	I support this order.	2024-06-21 19:40:16
3455	111	13169	This order will strengthen our borders.	2024-12-25 14:25:51
3457	125	13788	I support this order.	2024-03-11 22:14:46
3458	86	13516	yay no tariffs	2024-03-10 00:56:53
3459	205	13291	What a move!	2024-08-26 20:09:58
3461	37	13063	This order will NOT strengthen our borders.	2024-07-27 15:09:53
3463	96	13484	justin trudeau for president	2024-10-19 14:56:32
3464	249	13481	yay no tariffs	2024-09-03 18:18:13
3465	171	13208	This order will strengthen our borders.	2024-05-14 13:14:40
3466	50	13746	yay no tariffs	2025-01-24 23:45:43
3467	44	13247	Unbelievable!	2024-07-12 04:28:53
3468	36	14162	Totally agree.	2025-03-18 03:46:22
3469	85	13963	Unbelievable!	2025-01-19 02:34:39
3470	61	13976	yay no tariffs	2025-02-09 13:17:41
3472	135	13388	Unbelievable!	2025-03-01 18:50:40
3473	221	13106	This order will NOT strengthen our borders.	2024-10-19 10:19:46
3474	203	13606	Disagree completely.	2024-04-05 03:23:50
3475	70	13598	Disagree completely.	2025-03-10 05:55:27
3476	133	13223	This order will strengthen our borders.	2024-12-22 21:48:23
3477	35	13143	Unbelievable!	2024-08-29 10:58:06
3478	87	13004	I oppose this order.	2024-09-25 15:18:07
3479	60	13307	yay no tariffs	2024-04-03 19:01:51
3480	119	13615	This order will strengthen our borders.	2024-05-09 19:08:08
3481	121	13159	Disagree completely.	2024-03-30 07:44:38
3482	9	13094	I support this order.	2024-09-19 06:33:25
3483	184	13089	I oppose this order.	2024-04-17 03:56:03
3484	122	13098	I oppose this order.	2025-01-23 11:05:42
3485	31	13089	Disagree completely.	2024-03-22 05:10:09
3486	200	13505	This order will NOT strengthen our borders.	2024-09-10 16:09:53
3488	237	13362	Totally agree.	2024-06-08 15:29:18
3490	156	13880	I oppose this order.	2024-06-07 02:05:08
3491	127	13357	Unbelievable!	2024-10-23 08:34:15
3492	63	12977	This order will strengthen our borders.	2024-08-25 11:39:52
3493	127	13000	This order will NOT strengthen our borders.	2024-11-03 19:17:27
3494	64	13851	Unbelievable!	2024-04-17 22:12:40
3495	208	13107	This order will NOT strengthen our borders.	2025-01-02 20:32:24
3496	101	13532	justin trudeau for president	2024-01-27 03:20:41
3497	172	14201	What a move!	2024-11-05 14:23:51
3499	155	13029	I oppose this order.	2025-02-04 04:33:18
3500	238	13407	Disagree completely.	2024-07-19 10:25:51
3501	185	13935	yay no tariffs	2024-03-28 21:19:46
3502	191	13457	I support this order.	2024-04-25 08:45:20
3503	52	13506	What a move!	2024-10-13 23:40:52
3504	195	13973	Unbelievable!	2024-08-27 18:59:38
3505	232	13522	Totally agree.	2024-05-08 09:08:45
3506	110	13400	Disagree completely.	2024-01-06 05:25:03
3507	9	13847	Unbelievable!	2025-02-18 08:00:00
3508	214	13811	I oppose this order.	2024-04-13 17:12:21
3509	126	13845	Totally agree.	2025-02-12 19:53:35
3510	139	13061	I support this order.	2025-02-20 16:12:21
3512	167	13133	What a move!	2025-02-20 10:43:33
3513	148	13720	Disagree completely.	2024-06-24 20:56:02
3514	109	13704	justin trudeau for president	2024-07-09 15:16:32
3515	81	13816	This order will strengthen our borders.	2024-11-23 15:15:52
3516	237	13085	This order will strengthen our borders.	2025-03-22 16:41:41
3517	99	13959	I oppose this order.	2025-02-03 16:58:18
3518	45	13271	yay no tariffs	2024-08-28 09:31:50
3519	235	13235	Totally agree.	2024-02-23 05:21:54
3520	32	13801	Totally agree.	2024-08-12 02:51:11
3522	52	13475	This order will strengthen our borders.	2024-09-30 10:54:02
3523	224	13080	yay no tariffs	2024-10-06 19:55:27
3524	199	13459	This order will NOT strengthen our borders.	2024-01-14 03:54:26
3525	51	13859	Totally agree.	2024-01-13 18:10:22
3526	130	13397	I oppose this order.	2024-09-22 01:41:15
3527	27	13247	This order will NOT strengthen our borders.	2024-05-30 21:06:38
3528	144	13244	Unbelievable!	2024-02-14 01:15:32
3529	134	13716	This order will strengthen our borders.	2024-06-24 18:07:57
3530	183	13516	What a move!	2024-08-22 09:14:14
3531	151	13808	yay no tariffs	2024-11-14 23:04:00
3532	116	13370	I support this order.	2024-02-06 04:57:52
3533	130	13223	I oppose this order.	2025-03-08 21:13:46
3534	129	13479	justin trudeau for president	2024-04-30 13:35:14
3535	216	13245	This order will strengthen our borders.	2024-08-14 02:19:10
3536	98	14193	Totally agree.	2024-08-24 14:11:35
3537	108	13064	This order will strengthen our borders.	2024-09-30 09:15:58
3538	31	13656	What a move!	2024-12-16 06:52:20
3539	160	13416	Unbelievable!	2025-01-27 09:45:00
3540	86	13495	I oppose this order.	2025-01-20 10:02:50
3541	183	13232	Totally agree.	2025-01-27 02:23:32
3542	147	13285	This order will strengthen our borders.	2024-04-06 12:36:42
3543	70	13715	I oppose this order.	2024-01-21 11:46:26
3544	20	13078	justin trudeau for president	2025-02-18 17:01:30
3545	218	13546	Disagree completely.	2025-01-16 14:35:59
3546	69	13392	I support this order.	2025-01-21 01:58:55
3547	204	13127	What a move!	2024-09-23 09:22:14
3548	217	13535	What a move!	2025-01-15 21:12:37
3549	80	13683	This order will strengthen our borders.	2024-04-14 06:54:56
3550	15	13209	Disagree completely.	2025-03-17 11:48:04
3551	90	13955	Disagree completely.	2024-08-11 19:00:40
3552	116	13673	What a move!	2024-05-24 06:21:27
3553	244	13541	yay no tariffs	2024-10-15 06:10:24
3554	95	13582	Unbelievable!	2025-01-24 00:36:11
3555	21	13598	Unbelievable!	2025-03-20 23:44:45
3556	177	13847	yay no tariffs	2024-03-05 14:30:53
3557	96	13438	This order will strengthen our borders.	2024-07-14 17:40:43
3558	179	13122	I oppose this order.	2025-01-18 22:17:44
3559	178	13879	justin trudeau for president	2024-08-20 16:37:54
3560	196	13805	I oppose this order.	2024-03-08 12:19:36
3561	119	13412	Disagree completely.	2024-02-07 05:30:47
3562	118	13113	Disagree completely.	2024-09-04 22:03:52
3563	74	12955	Totally agree.	2024-11-26 15:01:28
3564	13	13262	I support this order.	2024-03-03 12:56:43
3565	203	13369	justin trudeau for president	2025-03-17 20:08:08
3566	44	12992	What a move!	2024-05-20 12:44:41
3567	177	13584	Disagree completely.	2025-01-20 01:04:57
3568	80	13980	What a move!	2024-09-16 05:16:03
3569	14	13509	justin trudeau for president	2024-05-31 10:11:18
3570	229	13566	Unbelievable!	2024-07-27 18:46:30
3571	34	13356	Unbelievable!	2024-07-14 07:58:49
3572	167	13330	yay no tariffs	2024-03-29 13:57:08
3573	205	13710	This order will NOT strengthen our borders.	2024-07-07 10:51:03
3575	21	13182	Disagree completely.	2024-01-20 12:48:26
3576	82	13498	Totally agree.	2024-03-30 23:44:27
3578	219	13459	I support this order.	2025-02-24 08:59:04
3579	162	12980	I oppose this order.	2024-06-21 14:50:36
3580	22	13031	I support this order.	2024-09-13 08:27:47
3581	120	13642	I support this order.	2024-12-05 07:23:21
3582	137	13823	I support this order.	2024-05-25 07:41:25
3583	64	13042	yay no tariffs	2024-05-08 12:29:25
3584	7	13588	What a move!	2024-03-20 19:07:50
3585	55	13364	I oppose this order.	2024-03-26 06:16:50
3586	129	13546	Disagree completely.	2025-03-13 22:13:34
3587	216	13119	This order will strengthen our borders.	2024-02-18 05:08:04
3588	69	13973	Unbelievable!	2024-01-04 02:06:04
3589	155	13145	Totally agree.	2024-08-14 15:48:33
3590	50	13968	This order will NOT strengthen our borders.	2024-04-14 01:26:38
3592	180	13631	yay no tariffs	2025-02-28 16:25:59
3593	14	13300	I support this order.	2025-01-07 09:15:02
3594	44	13210	yay no tariffs	2024-02-01 10:34:46
3595	232	13211	justin trudeau for president	2024-02-02 17:03:58
3596	133	13774	Totally agree.	2024-01-14 03:06:36
3597	79	13430	Unbelievable!	2024-12-26 20:33:55
3598	10	13862	Disagree completely.	2024-08-14 14:03:27
3599	166	12970	This order will strengthen our borders.	2024-04-22 09:40:34
3600	156	13020	Unbelievable!	2024-07-22 00:26:52
3601	245	13368	I support this order.	2024-09-20 05:37:24
3602	136	13486	Totally agree.	2025-03-20 22:49:00
3603	5	12987	Disagree completely.	2024-02-15 00:54:36
3604	57	13830	This order will NOT strengthen our borders.	2024-11-17 06:06:43
3605	53	13188	justin trudeau for president	2024-03-17 03:17:24
3606	206	13098	Disagree completely.	2024-06-27 00:47:53
3607	19	13578	Unbelievable!	2024-12-08 12:13:46
3608	93	13665	I support this order.	2025-03-29 17:40:21
3610	6	13255	I oppose this order.	2024-04-05 08:10:57
3611	112	13550	Disagree completely.	2024-09-04 10:54:20
3612	135	13534	I oppose this order.	2024-12-27 08:54:03
3613	140	13500	This order will NOT strengthen our borders.	2024-02-21 14:24:57
3614	51	13901	This order will NOT strengthen our borders.	2024-09-10 04:49:15
3615	81	13510	What a move!	2024-01-25 18:16:07
3616	46	13358	I oppose this order.	2024-10-10 20:08:38
3617	1	13115	Unbelievable!	2024-03-10 07:18:08
3618	193	13748	This order will NOT strengthen our borders.	2024-12-23 19:39:00
3619	80	13550	Totally agree.	2024-07-24 07:59:26
3620	189	13743	I support this order.	2024-07-11 07:05:49
3621	91	13130	Disagree completely.	2025-03-31 01:40:20
3622	189	13358	What a move!	2024-02-24 08:53:16
3623	66	13558	I oppose this order.	2025-03-06 21:32:06
3624	74	13527	Unbelievable!	2024-07-09 23:21:19
3625	226	13658	I oppose this order.	2024-01-01 17:57:50
3626	165	13256	I support this order.	2024-01-19 08:34:54
3627	4	13818	I support this order.	2024-09-17 20:44:49
3628	248	13558	Disagree completely.	2024-01-20 11:43:38
3629	51	13260	This order will NOT strengthen our borders.	2024-12-17 13:41:26
3630	153	13596	Disagree completely.	2024-03-31 11:06:49
3631	66	13608	yay no tariffs	2024-09-02 18:10:56
3632	6	13558	Totally agree.	2024-10-07 12:25:09
3633	221	13017	Unbelievable!	2025-01-07 12:57:24
3634	112	13860	What a move!	2024-02-29 05:13:46
3635	27	13394	Totally agree.	2024-12-21 14:59:25
3637	147	13486	I support this order.	2025-03-14 12:01:53
3638	144	13847	This order will strengthen our borders.	2024-11-05 18:27:46
3639	225	13983	This order will NOT strengthen our borders.	2024-02-06 22:39:45
3640	156	13039	Disagree completely.	2024-09-12 02:14:10
3641	180	13669	I oppose this order.	2024-09-10 06:22:22
3642	231	13254	What a move!	2024-04-06 03:55:48
3643	213	13384	I support this order.	2024-05-19 04:57:38
3644	89	13578	I support this order.	2024-03-19 06:03:13
3645	228	14209	I oppose this order.	2024-10-25 17:15:35
3646	162	13044	This order will strengthen our borders.	2024-12-21 17:35:01
3647	157	13910	I support this order.	2024-03-03 02:56:19
3648	86	13627	Unbelievable!	2024-07-19 05:10:08
3649	161	13334	I oppose this order.	2024-10-27 04:52:48
3650	193	13327	This order will NOT strengthen our borders.	2024-10-31 04:12:06
3651	188	13502	Totally agree.	2024-12-06 14:48:48
3652	238	13548	yay no tariffs	2025-02-18 14:46:34
3653	246	13821	This order will strengthen our borders.	2024-07-09 16:59:50
3654	215	13076	Totally agree.	2024-02-16 00:31:10
3655	151	14161	Totally agree.	2024-05-19 02:10:49
3656	77	13174	This order will strengthen our borders.	2024-11-19 10:48:48
3657	245	13016	This order will NOT strengthen our borders.	2024-07-26 02:48:08
3658	60	14159	Disagree completely.	2025-02-11 08:22:41
3659	151	13227	This order will NOT strengthen our borders.	2024-08-17 19:02:17
3660	198	13773	I support this order.	2024-04-25 15:02:41
3661	107	13052	justin trudeau for president	2025-01-09 15:31:14
3662	213	13680	yay no tariffs	2024-04-09 22:36:46
3663	142	13419	I oppose this order.	2024-02-25 20:10:03
3664	103	12956	yay no tariffs	2024-11-09 06:49:35
3665	28	13533	Totally agree.	2024-02-27 14:45:39
3666	216	12972	I oppose this order.	2024-06-23 00:22:35
3667	218	13648	Unbelievable!	2024-02-25 12:08:16
3668	154	12997	I oppose this order.	2024-01-04 01:23:30
3669	148	14192	yay no tariffs	2024-10-07 09:22:24
3670	71	13205	I oppose this order.	2024-02-14 04:26:10
3671	173	13879	This order will strengthen our borders.	2025-01-12 06:50:29
3672	212	13014	I oppose this order.	2025-01-19 16:41:49
3673	13	13005	I support this order.	2024-07-08 16:27:42
3674	100	14223	Unbelievable!	2024-04-23 03:01:52
3675	44	13609	What a move!	2024-10-19 16:04:33
3676	104	13365	I oppose this order.	2024-09-13 04:00:48
3677	248	13673	Disagree completely.	2024-07-28 00:50:00
3678	80	13869	This order will strengthen our borders.	2024-10-05 18:45:26
3679	174	13527	I oppose this order.	2024-12-23 01:26:54
